SrcIP,SrcPort,DstIP,DstPort,Proto,CurrentLength,SumIat,TotalPkts,MinLen,MaxLen,SumLen,MeanLen,Label
10.8.8.130,51413,68.116.5.134,16174,17,0,0,1,139,139,139,9109504,-1
10.8.8.130,44985,216.58.210.5,443,6,4325376,59593529371,19,66,1374,3939,13586647,0
10.8.0.10,36050,69.171.255.36,3478,17,0,0,1,70,70,70,4587520,-1
10.8.0.14,39986,216.58.219.238,443,6,4325376,58782830410,21,66,454,2650,8270019,0
10.8.8.130,44976,216.58.210.5,443,6,4325376,112670707172,48,66,1374,7140,9748480,0
157.55.130.154,40010,10.8.8.134,15685,17,4063232,533484075311,2,62,62,124,4063232,2
130.88.8.60,56289,10.8.8.130,49539,17,4194304,879957054125,2078,60,1420,1169572,36885981,2
10.8.8.234,37838,173.194.67.16,465,6,4325376,3291038979,15,66,907,2801,12237755,3
10.8.8.138,38246,54.230.53.213,443,6,4325376,120994064423,10,66,1052,1858,12176588,5
10.8.8.130,44917,205.188.12.43,443,6,3932160,1025273378359,565,60,592,74794,8675574,0
204.236.238.164,1615,10.8.8.138,38897,6,4325376,12354336429,1760,66,1374,121818,4536059,0
10.8.0.10,35769,173.252.110.27,443,6,3932160,467916622,18,60,274,1628,5927367,0
129.98.43.99,24011,10.8.8.134,39081,6,4325376,261688083540,492,66,742,42713,5689510,0
10.8.0.10,36182,173.252.79.90,443,6,4325376,178209244339,8,66,218,732,5996544,6
80.239.235.110,11666,10.8.8.222,53075,17,8192000,3599838149774,177639,125,125,22204875,8192000,6
137.117.177.33,443,10.8.8.130,41993,6,4325376,952662819,14,66,1374,12504,58533010,5
10.8.8.134,15685,106.139.86.70,43773,17,0,0,1,60,60,60,3932160,-1
10.8.8.246,58077,224.0.0.252,5355,17,4194304,414176272,2,64,64,128,4194304,6
173.194.123.15,443,10.8.0.10,35368,6,3932160,276909999585,225,60,1404,273409,79636143,0
10.8.0.10,43513,74.125.226.10,443,6,7012352,27055789114654,28,66,704,3831,8966729,1
209.148.205.35,443,10.8.8.138,42190,6,90046464,712193970025,133849,66,1374,183886312,90035587,0
173.194.67.16,465,10.8.8.234,37879,6,3932160,3098979249,20,60,302,2197,7199129,0
152.250.160.46,36419,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
216.58.219.238,443,10.8.0.14,39997,6,4325376,74695743543,55,66,391,6453,7689160,0
10.8.8.246,54440,224.0.0.252,5355,17,4194304,418746433,2,64,64,128,4194304,6
10.8.0.10,56679,173.194.123.11,443,6,3932160,117939406,14,60,275,1353,6333586,0
10.8.8.138,46762,74.125.226.57,443,6,4325376,240658818933,19,66,328,1922,6629483,0
23.235.40.143,443,10.8.8.138,39899,6,61865984,9453444337,23,67,1374,27418,78124610,5
10.8.8.130,59714,207.241.228.122,80,6,4325376,8392975413,790,66,277,57264,4750447,0
10.8.8.130,51413,183.89.99.57,56715,17,0,0,1,139,139,139,9109504,-1
10.8.8.222,62380,224.0.0.252,5355,17,4194304,414953729,2,64,64,128,4194304,6
10.8.8.134,0,78.46.223.24,0,1,0,0,1,479,479,479,31391744,-1
10.8.8.130,55916,207.241.224.2,80,6,4325376,3149255503,6,66,262,600,6553600,0
111.221.74.14,40022,10.8.0.6,40273,17,4063232,2799963001375,2,62,62,124,4063232,6
10.8.8.222,58245,224.0.0.252,5355,17,4194304,413714796,2,64,64,128,4194304,6
10.8.0.10,50813,209.148.205.10,443,6,3932160,63658385378,9,60,107,724,5272007,0
10.8.0.10,33311,173.194.123.22,443,6,4325376,177025635816,22,66,1404,4971,14808157,0
10.8.8.178,44923,216.58.210.78,443,6,7340032,751157529209,1218,66,1374,243795,13117692,0
23.63.99.209,443,10.8.8.130,56561,6,4325376,5410066263,8,66,1374,4202,34422784,0
10.8.8.138,48419,192.0.77.2,443,6,3932160,89851024357,3,60,60,180,3932160,5
10.8.8.130,49539,178.206.104.159,58470,17,0,0,1,60,60,60,3932160,-1
131.202.6.26,13000,10.8.8.222,61107,6,3932160,1791109019,13,60,1374,6439,32460484,6
10.8.8.222,58028,224.0.0.252,5355,17,4194304,411582246,2,64,64,128,4194304,6
65.55.223.46,40008,10.8.0.6,40273,17,4128768,2270867336078,6,63,63,378,4128768,6
10.8.0.10,43459,173.252.79.94,50009,17,12189696,2670328329039,5,86,194,838,10983833,6
10.8.8.246,49459,224.0.0.252,5355,17,4194304,412105371,2,64,64,128,4194304,6
138.94.29.137,25777,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
82.66.32.219,26617,10.8.8.130,49539,17,4194304,607621865920,8,64,64,512,4194304,2
10.8.0.6,40273,213.199.179.158,40002,17,0,0,1,81,81,81,5308416,-1
74.125.226.35,443,10.8.0.10,36378,6,3932160,59114621989,6,60,131,535,5843626,0
10.8.8.138,42030,74.125.226.32,443,17,5373952,23896758963,7,82,1392,3259,30511689,5
10.8.0.6,40273,111.221.77.156,40031,17,0,0,1,79,79,79,5177344,-1
10.8.8.138,55316,74.125.226.63,443,17,5373952,469708025,4,79,1392,1924,31522816,5
10.8.8.130,52719,77.103.197.35,47872,6,4325376,383691156696,299,66,1013,59038,12940181,3
10.8.0.6,40273,111.221.77.150,40028,17,0,0,1,76,76,76,4980736,-1
65.55.223.30,40031,10.8.0.6,40273,17,4063232,2656067998688,5,62,62,310,4063232,6
10.8.8.138,58782,209.148.205.16,80,6,4325376,210936989060,7,66,66,462,4325376,5
74.125.226.37,443,10.8.8.138,39956,17,10551296,269883802,3,74,1392,1627,35542357,5
70.20.28.143,4395,10.8.8.134,15685,17,4128768,1446883788899,8,63,63,504,4128768,2
10.8.8.138,53292,208.117.240.241,443,6,4325376,2935697463,2,66,66,132,4325376,5
204.236.238.164,1999,10.8.8.138,47604,6,3932160,949220761,13,60,1374,6413,32329412,2
10.8.0.6,40273,111.221.74.18,40006,17,0,0,1,76,76,76,4980736,-1
137.116.224.167,443,10.8.8.130,47195,6,4325376,1033463727,14,66,1374,12504,58533010,5
10.8.8.138,43537,185.2.220.137,80,6,4325376,61123173929,31,66,723,2711,5731228,0
63.245.217.114,443,10.8.8.110,54950,6,3932160,12407575010,25,60,1374,23660,62023270,0
10.8.8.178,51900,216.58.208.37,443,6,4325376,240552309188,14,66,1374,3919,18345398,0
10.8.0.10,18420,157.55.56.169,40008,17,5570560,3436998657889,2,76,85,161,5275648,6
74.125.226.14,443,10.8.0.6,38664,6,4325376,240109726792,24,66,1404,6978,19054592,0
10.8.8.138,42086,54.243.70.179,443,6,4325376,135930607494,57,66,1374,52842,60755321,5
10.8.0.10,42112,173.252.79.94,443,6,4325376,3471961395477,14,66,218,1560,7302582,0
10.8.8.178,57186,216.58.208.45,443,6,4325376,60409258262,16,66,273,1715,7024640,0
111.221.77.162,40015,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
110.33.214.66,29279,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
74.125.226.73,443,10.8.8.138,58708,17,45481984,822067684,7,74,1392,5378,50350372,5
65.55.223.26,40029,10.8.0.6,40273,17,3932160,8370,2,60,1397,1457,47742976,6
10.8.8.130,49539,178.201.202.60,6735,17,0,0,1,60,60,60,3932160,-1
10.8.0.10,47119,173.252.79.90,443,6,4325376,178080306828,8,66,218,732,5996544,6
10.8.0.10,50040,173.252.79.90,3478,6,4325376,178227882090,8,66,218,732,5996544,6
10.8.8.130,49539,92.84.157.162,26731,17,0,0,1,60,60,60,3932160,-1
208.117.251.116,443,10.8.8.138,56577,6,4325376,335375434543,11487,66,1374,15719177,89681551,0
10.8.8.138,38088,204.236.238.164,1784,6,4325376,3793634037,133,66,269,9288,4576679,0
10.8.8.246,55823,224.0.0.252,5355,17,4194304,411880763,2,64,64,128,4194304,6
122.173.123.16,6881,10.8.8.130,51413,17,0,0,1,395,395,395,25886720,-1
129.98.43.99,24011,10.8.8.134,39086,6,3932160,15310363533,61,60,784,6931,7446393,0
157.55.235.174,40002,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
10.8.8.246,63392,224.0.0.252,5355,17,4194304,414261697,2,64,64,128,4194304,6
10.8.8.130,43527,207.241.236.176,80,6,4325376,6233664991,769,66,255,53759,4581469,0
74.125.226.69,443,10.8.8.138,54309,17,43515904,823501553,7,74,1392,5473,51239789,5
111.221.77.155,40021,10.8.8.130,49539,17,3932160,124724803602,2,60,60,120,3932160,2
10.8.8.178,34579,64.12.27.65,443,6,3932160,600414369260,3,60,60,180,3932160,0
10.8.8.246,56906,224.0.0.252,5355,17,4194304,414257604,2,64,64,128,4194304,6
209.148.205.35,443,10.8.0.10,49813,6,4325376,116102797305,49,66,1404,43649,58379201,0
10.8.8.130,49539,111.221.77.153,40033,17,30343168,10031759650687,16,63,463,2754,11280384,6
10.8.0.10,44816,82.165.251.100,80,6,3932160,2590527586,9,60,395,1177,8570652,0
10.8.8.138,44914,74.125.226.36,443,6,4325376,240631581984,21,66,269,1944,6066761,0
157.55.130.169,40004,10.8.0.6,40273,17,0,0,1,487,487,487,31916032,-1
213.199.179.160,40016,10.8.0.6,40273,17,0,0,1,496,496,496,32505856,-1
216.58.219.238,443,10.8.0.14,39996,6,4325376,90212981107,16,66,1404,5588,22888448,0
10.8.8.134,15685,178.46.205.224,23513,17,0,0,1,60,60,60,3932160,-1
10.8.8.222,61114,161.69.13.21,443,6,3932160,110092516799,168,60,679,12882,5025206,0
111.221.77.174,40017,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
10.8.8.130,54415,108.61.56.35,123,17,0,0,1,90,90,90,5898240,-1
10.8.0.6,40273,157.55.130.148,40023,17,0,0,1,80,80,80,5242880,-1
173.252.79.94,50009,10.8.0.10,37590,17,6160384,2670326796431,5,94,146,546,7156531,6
120.29.108.77,56818,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.130,47699,207.241.237.128,80,6,4325376,6831600651,292,66,294,23255,5219313,0
83.77.28.158,17733,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.134,15685,109.67.147.152,28195,17,0,0,1,60,60,60,3932160,-1
131.253.61.84,443,10.8.8.130,42934,6,3932160,1533417870,17,60,590,7828,30177400,0
74.125.226.58,443,10.8.8.138,42283,6,3932160,249397700445,17,60,1374,7333,28269146,5
64.233.184.16,465,10.8.8.110,37414,6,3932160,2185259127,19,60,304,2127,7336582,0
10.8.8.178,52209,216.58.208.35,443,6,4325376,59176948480,14,66,583,1818,8510317,0
207.223.241.72,80,10.8.8.138,35014,6,4325376,65624759715,5,66,718,1642,21522022,0
10.8.0.6,40273,95.94.50.70,9313,17,0,0,1,60,60,60,3932160,-1
173.223.153.85,443,10.8.8.138,59116,6,4325376,79908355903,4,66,119,317,5193728,5
10.8.8.138,50675,74.125.226.57,443,17,5373952,514549624,5,79,1392,2417,31680102,5
10.8.8.246,58376,224.0.0.252,5355,17,4194304,414191420,2,64,64,128,4194304,6
10.8.8.130,49539,108.237.134.2,7124,17,4521984,505695993027,156,61,571,25317,10635736,0
10.8.8.246,51255,224.0.0.252,5355,17,4194304,412478213,2,64,64,128,4194304,6
77.103.197.35,47872,10.8.8.130,52719,6,4325376,383406270635,275,66,532,38300,9127377,3
46.170.47.242,42431,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
95.211.210.136,6881,10.8.8.130,51413,17,0,0,1,336,336,336,22020096,-1
10.8.0.6,40273,65.55.223.30,40031,17,5111808,2656066383589,5,78,78,390,5111808,6
86.193.232.51,40406,10.8.8.130,34813,6,4325376,31196157328,22,66,151,1615,4810938,2
173.194.123.127,443,10.8.0.6,52785,6,4325376,240104708734,19,66,291,1966,6781251,0
10.8.0.10,44401,173.194.123.109,80,6,4325376,5609528852,4,66,74,272,4456448,0
10.8.8.138,49852,23.235.44.143,443,6,4325376,18561656792,4,66,66,264,4325376,5
10.8.8.130,47685,207.241.237.128,80,6,4325376,7054919434,423,66,289,30333,4699535,0
10.8.0.6,40273,157.55.56.152,40019,17,4915200,2608277181340,2,75,75,150,4915200,6
10.8.8.138,39665,204.236.238.164,1853,6,3932160,3266688865,683,60,1374,920689,88343007,0
157.55.130.162,40014,10.8.8.130,49539,17,4063232,1360829236137,3,62,62,186,4063232,2
71.94.76.197,47302,10.8.8.134,15685,17,4128768,52118252337,4,63,63,252,4128768,2
10.8.0.10,54458,74.125.22.189,443,6,4325376,27069997205654,361,66,1404,114603,20805047,0
207.241.239.206,6969,10.8.8.130,56809,6,4325376,2116534037,5,66,216,488,6396313,4
24.121.103.220,43206,10.8.8.134,34909,6,4325376,62920224771,84,66,121,5692,4440844,6
8.18.45.80,443,10.8.0.6,37179,6,3932160,104474369330,5,60,77,317,4154982,0
216.58.219.229,443,10.8.0.14,53751,6,3932160,58662523740,21,60,1404,6252,19511003,0
10.8.0.10,37364,74.125.226.2,443,6,4325376,176711011258,23,66,670,2797,7969747,0
132.235.106.83,24829,10.8.0.6,47364,6,4325376,906419936,8,66,128,663,5431296,2
10.8.8.222,60898,224.0.0.252,5355,17,4194304,417327675,2,64,64,128,4194304,6
10.8.8.130,33866,207.241.227.212,80,6,4325376,16372127235,675,66,253,46452,4510041,0
130.204.2.123,55721,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
185.2.220.137,80,10.8.8.138,43537,6,4325376,61116852951,30,66,1374,33617,73437457,5
173.194.123.14,443,10.8.0.10,40679,6,4325376,3612241016231,587,66,1404,64809,7235643,0
23.67.255.209,443,10.8.8.178,39337,6,4325376,5304951219,8,66,220,743,6086656,0
208.117.251.116,443,10.8.8.138,56569,6,4325376,10469592543,5,66,203,475,6225920,5
10.8.0.6,40273,157.55.56.159,40015,17,5046272,1981906341214,2,77,77,154,5046272,6
10.8.8.130,37117,23.194.214.42,443,6,3932160,89827824,2,60,74,134,4390912,0
10.8.8.222,50564,224.0.0.252,5355,17,4194304,416541678,2,64,64,128,4194304,6
10.8.8.138,33227,23.36.90.113,80,6,4325376,82573182027,4,66,66,264,4325376,5
10.8.0.10,33815,173.252.79.90,3478,6,4325376,12740857512,8,66,218,732,5996544,6
10.8.8.246,61391,224.0.0.252,5355,17,4194304,415587147,2,64,64,128,4194304,6
173.194.123.0,443,10.8.0.10,42396,6,4325376,149343102,9,66,1404,4865,35425848,0
65.55.223.39,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
207.241.236.176,80,10.8.8.130,43541,6,4325376,5430250031,407,66,1374,551553,88812229,0
10.8.8.246,64790,224.0.0.252,5355,17,4194304,3297448358652,4,64,64,256,4194304,6
10.8.8.222,54438,224.0.0.252,5355,17,4194304,415513540,2,64,64,128,4194304,6
10.8.8.138,42388,69.25.24.26,443,6,3932160,165281445998,7,60,60,420,3932160,5
10.8.0.6,40273,111.221.77.160,40016,17,4915200,1479659684725,2,75,75,150,4915200,6
74.125.226.37,443,10.8.8.138,53315,6,4325376,13939044943,4,66,129,327,5357568,5
10.8.8.138,58920,69.25.24.24,443,6,3932160,216977908776,8,60,60,480,3932160,5
2.28.165.124,13887,10.8.8.130,51413,17,0,0,1,361,361,361,23658496,-1
173.194.67.16,465,10.8.8.234,37862,6,3932160,3038991888,20,60,302,2191,7179468,0
10.8.8.222,51988,224.0.0.252,5355,17,4194304,411904966,2,64,64,128,4194304,6
10.8.8.130,49539,81.136.18.150,19483,17,0,0,1,60,60,60,3932160,-1
10.8.8.246,53897,224.0.0.252,5355,17,4194304,411866892,2,64,64,128,4194304,6
10.8.8.130,59760,207.241.228.122,80,6,4325376,5566645020,312,66,275,21793,4577647,0
65.55.223.27,443,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
107.22.243.234,443,10.8.8.138,35969,6,4325376,19701857856,2,66,74,140,4587520,5
10.8.8.134,15685,74.96.114.104,40478,17,0,0,1,60,60,60,3932160,-1
10.8.8.246,60941,224.0.0.252,5355,17,4194304,414235808,2,64,64,128,4194304,6
10.8.0.6,49580,178.168.63.248,35394,6,4325376,12395437578,12,66,148,939,5128192,6
74.125.226.69,443,10.8.8.138,52515,6,4325376,240615821194,15,66,216,1347,5885132,5
65.55.223.28,40034,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
10.8.0.6,40273,111.221.77.147,40021,17,0,0,1,79,79,79,5177344,-1
157.56.52.14,40022,10.8.0.6,40273,17,4063232,2015539579621,2,62,62,124,4063232,6
10.8.8.234,57002,63.245.217.113,443,6,4325376,6026892033,11,66,408,1324,7888151,0
10.8.8.134,15685,98.245.157.115,32614,17,3997696,61047818929,20,61,568,6923,22685286,2
10.8.8.234,37865,173.194.67.16,465,6,4325376,3311289936,15,66,907,2801,12237755,3
10.8.8.130,51413,24.224.192.73,53533,17,0,0,1,139,139,139,9109504,-1
10.8.8.130,49539,81.137.205.196,23528,17,4194304,1998152322263,485,60,580,87255,11790399,2
98.215.152.45,36562,10.8.0.6,40273,17,0,0,1,68,68,68,4456448,-1
10.8.8.138,58753,209.148.205.16,80,6,4325376,211047018030,7,66,66,462,4325376,5
64.233.184.16,465,10.8.8.110,37386,6,3932160,3031315474,23,60,1374,6009,17121992,0
209.148.205.25,80,10.8.0.10,33092,6,4325376,5053652370,2,66,74,140,4587520,0
173.252.79.94,443,10.8.0.10,53693,6,4325376,3471856509647,8,66,170,872,7143424,0
10.8.8.130,56854,94.245.90.63,443,6,4325376,31354395835,15,66,631,2212,9664375,0
213.199.179.142,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.134,15685,157.55.130.142,40019,17,0,0,1,83,83,83,5439488,-1
70.162.82.238,3792,10.8.8.134,53176,6,4325376,62797488377,174,66,165,11785,4438745,2
10.8.8.134,15685,73.160.85.234,47031,17,0,0,1,60,60,60,3932160,-1
10.8.8.138,42040,74.125.226.35,443,17,5177344,90204726444,16,79,1392,6358,26042368,5
10.8.8.110,37417,64.233.184.16,465,6,4325376,2312591133,15,66,583,2340,10223616,0
10.8.8.130,49539,157.55.56.153,40033,17,30343168,10031999176061,23,63,463,3995,11383318,6
10.8.8.222,54117,224.0.0.252,5355,17,4194304,414377901,2,64,64,128,4194304,6
10.8.8.130,51278,207.241.224.2,443,6,4325376,5905701241,31,66,330,2727,5765053,0
10.8.8.246,53239,224.0.0.252,5355,17,4194304,411909911,2,64,64,128,4194304,6
10.8.0.6,40273,157.56.52.26,40029,17,0,0,1,76,76,76,4980736,-1
10.8.0.10,56605,173.194.123.11,443,6,3932160,221540983,14,60,275,1353,6333586,0
82.66.32.219,26617,10.8.8.130,55321,6,4325376,62226585102,13,66,127,1001,5046272,6
173.252.79.90,3478,10.8.0.10,53280,6,4325376,177654314238,5,66,170,518,6789529,6
10.8.8.134,15685,106.159.199.206,13681,17,0,0,1,60,60,60,3932160,-1
217.86.148.136,32620,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.0.6,40273,157.55.235.167,40001,17,12124160,3099779081268,7,183,185,1287,12049261,6
10.8.0.6,42903,141.219.235.176,60830,6,4325376,11240078666,10,66,152,842,5518131,6
157.55.130.154,40034,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
62.210.93.118,7654,10.8.8.130,51413,17,5505024,17606316704,2,84,111,195,6389760,4
10.8.0.6,40273,111.221.74.23,40002,17,0,0,1,77,77,77,5046272,-1
10.8.8.138,43577,108.160.170.38,443,6,42729472,3808993883123,97,66,652,58768,39705357,0
10.8.8.234,37870,173.194.67.16,465,6,4325376,3236040552,18,66,910,2970,10813440,0
10.8.8.138,40594,204.236.238.164,1516,6,3932160,2592518518,242,60,1374,315749,85507960,0
10.8.8.246,61626,224.0.0.252,5355,17,4194304,413881341,2,64,64,128,4194304,6
10.8.8.138,44220,74.125.226.55,443,6,4325376,240643137907,19,66,328,1910,6588092,0
74.125.226.38,443,10.8.8.138,35958,17,10420224,91011572231,9,74,1392,2789,20308878,5
10.8.8.246,53508,224.0.0.252,5355,17,4194304,412306437,2,64,64,128,4194304,6
208.117.251.116,443,10.8.8.138,56600,6,4325376,20366405569,5,66,203,475,6225920,5
111.221.77.148,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
111.221.74.25,40002,10.8.0.6,40273,17,4063232,3352930815419,8,60,984,1417,11608064,6
173.194.208.94,443,10.8.0.10,46645,6,3932160,175730728802,22,60,1404,6202,18475194,0
188.242.9.223,54139,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
173.194.123.111,443,10.8.0.6,42357,6,4325376,194974339556,8,66,129,591,4841472,0
10.8.8.130,60797,23.54.136.70,443,6,3932160,19233639080,49,60,595,4200,5617371,0
10.8.8.246,62793,224.0.0.252,5355,17,4194304,420703063,2,64,64,128,4194304,6
74.125.226.36,443,10.8.8.138,44914,6,4325376,240629356578,19,66,1374,5626,19405554,0
207.241.227.188,80,10.8.8.130,59121,6,4325376,7810117873,394,66,1374,536303,89205973,0
70.245.66.95,56106,10.8.8.134,38082,6,3932160,62592203548,187,60,177,12543,4395818,2
118.153.127.12,11148,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.134,15685,122.166.241.78,50883,17,0,0,1,60,60,60,3932160,-1
10.8.8.246,56803,224.0.0.252,5355,17,4194304,415243324,2,64,64,128,4194304,6
207.241.227.82,80,10.8.8.130,52089,6,4325376,26050504277,1977,66,1374,2704088,89638397,0
10.8.8.222,60325,224.0.0.252,5355,17,4194304,415576432,2,64,64,128,4194304,6
10.8.8.246,53175,224.0.0.252,5355,17,4194304,413160300,2,64,64,128,4194304,6
209.148.205.19,80,10.8.0.6,38945,6,4325376,260510540637,7,66,66,462,4325376,0
74.125.29.95,443,10.8.8.138,39514,6,4325376,104321456146,6,66,129,459,5013504,5
10.8.8.130,49539,86.152.3.62,50664,17,0,0,1,60,60,60,3932160,-1
74.125.226.37,443,10.8.8.138,54222,6,4325376,91117438677,10,66,216,954,6252134,5
10.8.8.222,51359,224.0.0.252,5355,17,4194304,413981187,2,64,64,128,4194304,6
10.8.8.130,51413,110.168.232.198,48319,17,0,0,1,100,100,100,6553600,-1
204.236.238.164,21,10.8.8.138,51033,6,4325376,13759614532,55,66,1374,12126,14448900,0
10.8.8.246,61229,224.0.0.252,5355,17,4194304,412843691,2,64,64,128,4194304,6
77.97.47.77,44903,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.138,38025,74.125.226.46,443,6,7340032,737508312000,144,66,1374,46377,21106688,0
10.8.0.10,18420,213.199.179.169,40008,17,4980736,296128865,2,76,85,161,5275648,6
173.194.123.12,443,10.8.0.10,43135,6,4325376,131992704,9,66,1404,4552,33146652,0
10.8.8.246,57357,224.0.0.252,5355,17,4194304,414502960,2,64,64,128,4194304,6
10.8.0.6,40273,157.55.130.140,40024,17,12845056,2925177900507,6,187,199,1168,12757674,6
10.8.8.130,49539,37.78.128.183,33287,17,0,0,1,60,60,60,3932160,-1
10.8.0.10,33827,173.194.123.5,443,6,7012352,27055607528336,33,66,1404,7399,14693965,1
178.168.63.248,35394,10.8.0.6,49589,6,4325376,12196298902,9,66,148,739,5381233,6
10.8.8.178,15685,157.55.130.147,40019,17,0,0,1,76,76,76,4980736,-1
10.8.0.6,40273,111.221.77.152,40005,17,5111808,2656037132898,6,78,78,468,5111808,6
178.168.63.248,35394,10.8.0.6,49574,6,4325376,12141606120,9,66,151,741,5395797,6
10.8.8.222,53379,224.0.0.252,5355,17,4194304,411459243,2,64,64,128,4194304,6
10.8.8.130,59048,207.241.227.188,80,6,4325376,5530152966,349,66,289,25560,4799713,0
201.93.68.158,52326,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.134,39016,158.222.191.234,55045,6,4325376,62267813643,107,66,593,23059,14123314,3
10.8.8.246,65427,224.0.0.252,5355,17,4194304,417287946,2,64,64,128,4194304,6
10.8.0.10,44814,82.165.251.100,80,6,3932160,3035902777,30,60,388,2427,5301862,0
207.241.227.212,80,10.8.8.130,33864,6,4325376,4792838085,407,66,1374,551554,88812390,0
82.221.103.244,6881,10.8.8.130,51413,17,0,0,1,530,530,530,34734080,-1
10.8.0.10,58950,173.252.79.90,443,6,4325376,178252608802,8,66,218,732,5996544,6
10.8.8.138,39451,69.25.24.23,443,6,3932160,219197423484,8,60,60,480,3932160,5
10.8.8.130,43557,207.241.236.176,80,6,4325376,10357169793,384,66,255,26575,4535466,0
86.193.232.51,40406,10.8.8.130,49539,17,4194304,351434614610,4,64,64,256,4194304,2
10.8.8.130,43464,207.241.236.176,80,6,4325376,12572260424,1078,66,255,76587,4656034,0
114.32.17.136,11951,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.130,43520,207.241.236.176,80,6,4325376,21175854831,1167,66,253,82792,4649405,0
10.8.0.14,53935,173.194.123.5,443,6,4325376,46038102,4,66,112,387,6340608,0
137.116.224.167,443,10.8.0.10,57060,6,4325376,596933351,8,66,1404,4092,33521664,0
23.23.138.128,443,10.8.0.6,47316,6,4325376,25052164101,4,66,97,295,4833280,0
24.224.192.73,53533,10.8.8.130,51413,17,0,0,1,361,361,361,23658496,-1
173.194.123.122,80,10.8.0.6,47550,6,3932160,199597087264,7,60,66,456,4269202,0
