SrcIP,SrcPort,DstIP,DstPort,Proto,CurrentLength,SumIat,TotalPkts,MinLen,MaxLen,SumLen,MeanLen,Label
10.8.8.130,49539,111.221.77.156,443,17,0,0,1,60,60,60,3932160,-1
10.8.8.134,15685,45.48.229.255,19290,17,4128768,1488190654440,8,63,63,504,4128768,2
108.237.134.2,7124,10.8.8.134,50951,6,4325376,21269416279,30,66,163,2187,4777574,2
216.58.208.37,443,10.8.8.178,51898,6,3932160,59004080988,19,60,1059,2898,9995964,0
10.8.8.246,49348,224.0.0.252,5355,17,4194304,411362514,2,64,64,128,4194304,6
23.21.114.223,443,10.8.8.138,59218,6,4325376,160252915863,41,66,1374,14897,23811946,5
74.125.226.5,443,10.8.0.14,37200,6,3932160,88350286335,25,60,1404,6785,17786470,0
10.8.8.222,53934,224.0.0.252,5355,17,4194304,412192483,2,64,64,128,4194304,6
10.8.8.246,59589,224.0.0.252,5355,17,4194304,413164589,2,64,64,128,4194304,6
10.8.8.178,54879,63.245.217.160,443,6,4325376,6701607059,8,66,320,918,7520256,0
157.56.114.104,80,10.8.8.130,59263,6,4325376,277332600,5,66,464,736,9646899,0
10.8.0.6,40273,157.55.56.150,40028,17,4980736,3373033639710,2,76,76,152,4980736,6
10.8.8.130,59037,207.241.227.188,80,6,4325376,3516609266,301,66,300,23355,5085027,0
69.171.255.36,3478,10.8.0.10,38441,17,0,0,1,74,74,74,4849664,-1
157.55.130.176,40029,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
192.229.163.43,443,10.8.8.138,41795,6,3932160,97561435818,6,60,97,421,4598442,5
10.8.8.222,52189,224.0.0.252,5355,17,4194304,414011979,2,64,64,128,4194304,6
10.8.8.134,15685,157.56.52.14,40029,17,5439488,2701841017994,2,83,83,166,5439488,2
10.8.8.246,64181,224.0.0.252,5355,17,4194304,414470464,2,64,64,128,4194304,6
10.8.8.246,50009,224.0.0.252,5355,17,4194304,424635293,2,64,64,128,4194304,6
213.199.179.174,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
173.194.123.11,443,10.8.0.10,56582,6,4325376,27056103125910,40,60,1404,30278,49607475,0
10.8.0.10,34809,91.189.89.106,443,6,3932160,748963163,12,60,375,1508,8235690,0
86.184.231.109,1901,10.8.8.130,38319,6,4325376,1190746782,7,66,91,504,4718592,2
74.125.226.63,443,10.8.8.138,57642,6,4325376,181435217885,13,66,216,1152,5807497,5
10.8.8.130,49539,213.199.179.173,443,17,0,0,1,60,60,60,3932160,-1
10.8.0.6,40273,157.55.56.154,40023,17,0,0,1,79,79,79,5177344,-1
10.8.0.10,45466,91.189.89.22,443,6,4325376,733788057,12,66,263,1375,7509333,0
216.58.219.229,443,10.8.0.10,35049,6,3932160,177028876280,20,60,857,2878,9430630,0
10.8.8.246,29913,131.202.6.26,13000,6,3932160,16267481078,203,60,1374,30714,9915629,5
10.8.8.138,58757,209.148.205.16,80,6,4325376,258067765040,8,66,66,528,4325376,5
10.8.8.134,15685,136.169.153.247,44253,17,0,0,1,60,60,60,3932160,-1
64.233.184.16,465,10.8.8.110,37388,6,3932160,2408339475,22,60,304,2325,6925963,2
10.8.8.222,50398,224.0.0.252,5355,17,4194304,411156376,2,64,64,128,4194304,6
10.8.8.138,52515,74.125.226.69,443,6,4325376,240597957663,16,66,583,1951,7991296,0
10.8.8.138,42030,74.125.226.32,443,17,5373952,23896708043,7,82,1392,3259,30511689,5
10.8.8.130,49539,62.68.147.156,57178,17,0,0,1,60,60,60,3932160,-1
10.8.0.6,40273,213.199.179.159,40004,17,4784128,2697306636506,2,73,73,146,4784128,6
10.8.8.134,50946,108.237.134.2,7124,6,4325376,30314235674,46,66,587,11251,16029250,2
157.55.130.154,40034,10.8.8.134,15685,17,0,0,1,570,570,570,37355520,-1
173.194.67.16,465,10.8.8.234,37845,6,3932160,3105106846,20,60,302,2191,7179468,0
10.8.0.6,40273,107.217.116.42,49370,17,0,0,1,60,60,60,3932160,-1
93.184.220.29,80,10.8.8.234,56293,6,4325376,5487529584,2,66,74,140,4587520,0
10.8.0.6,40273,157.55.130.142,40003,17,0,0,1,76,76,76,4980736,-1
74.125.226.58,443,10.8.8.138,42283,6,3932160,249397618800,17,60,1374,7333,28269146,5
74.125.226.33,443,10.8.8.138,58847,6,4325376,325426723604,17,66,324,1573,6064007,0
24.36.174.173,47044,10.8.8.134,58170,6,4325376,29598358890,37,66,128,2624,4647742,2
64.12.27.66,443,10.8.8.130,38929,6,3932160,603219918255,4,60,60,240,3932160,0
10.8.8.134,15685,108.20.79.218,33345,17,4194304,47189558098,4,64,64,256,4194304,2
10.8.8.130,47779,207.241.237.128,80,6,4325376,9353766160,769,66,296,53729,4578912,0
157.55.130.153,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.130,51413,184.99.72.237,6881,17,9109504,38863332923,3,139,139,417,9109504,4
10.8.8.110,37442,64.233.184.16,465,6,4325376,2373024666,15,66,583,2335,10201770,3
10.8.8.130,52058,64.4.23.162,40019,6,4325376,2062849448737,203,66,465,25330,8177472,0
10.8.8.178,38264,216.58.208.46,443,6,4325376,188950726101,1394,66,1374,299485,14079662,0
10.8.8.134,15685,109.86.254.12,2213,17,0,0,1,60,60,60,3932160,-1
10.8.0.10,58427,69.171.255.36,3478,17,0,0,1,70,70,70,4587520,-1
10.8.8.130,42934,131.253.61.84,443,6,3932160,1533860089,19,60,475,2125,7329684,0
74.125.226.69,443,10.8.8.138,52515,6,4325376,240619588863,15,66,216,1347,5885132,5
10.8.0.14,42725,173.194.123.3,443,6,4325376,87656897618,27,66,1404,13755,33386951,0
10.8.8.130,38562,82.28.221.2,17920,6,4325376,62072592171,124,66,164,11124,5879213,2
10.8.0.6,0,131.202.244.3,0,1,31391744,2135354992477,2,284,479,763,25001984,6
173.252.79.94,443,10.8.0.10,42677,6,4325376,3471742336038,8,66,170,872,7143424,6
91.189.89.31,80,10.8.0.10,59071,6,4325376,5138726565,5,66,1404,2381,31208243,0
216.58.210.3,443,10.8.8.130,34930,6,3932160,133244599189,273,60,1374,325476,78133315,0
173.252.110.27,443,10.8.0.10,35769,6,4325376,329488639,14,66,1404,4893,22904832,0
10.8.8.178,37109,23.63.99.218,443,6,3932160,5299263037,7,60,135,641,6001225,0
209.148.205.33,80,10.8.0.6,37507,6,4325376,259087288230,7,66,66,462,4325376,0
64.233.184.16,465,10.8.8.110,37425,6,3932160,2254562577,19,60,304,2127,7336582,0
10.8.0.10,38897,173.252.79.90,443,6,4325376,178009283321,8,66,218,732,5996544,6
173.194.123.1,443,10.8.0.10,49040,6,3932160,3112402357464,5596,60,1404,885755,10373273,0
173.252.79.90,50015,10.8.0.10,57321,17,7733248,110587341,2,118,146,264,8650752,6
69.25.24.23,443,10.8.8.138,39451,6,3932160,218963326212,7,60,60,420,3932160,5
10.8.8.234,37860,173.194.67.16,465,6,4325376,3179776647,15,66,905,2799,12229017,0
63.245.216.134,443,10.8.8.178,49841,6,3932160,1346638963,13,60,1266,5587,28165356,0
10.8.8.246,29918,131.202.6.26,13000,6,3932160,1944083000,14,60,1374,6398,29949952,5
10.8.8.246,55219,224.0.0.252,5355,17,4194304,411765543,2,64,64,128,4194304,6
10.8.8.138,41273,209.148.205.32,80,6,4325376,211145931344,7,66,66,462,4325376,5
10.8.8.138,38629,54.192.55.186,80,6,4325376,10645692866,6,66,269,607,6630058,5
10.8.8.138,59001,204.236.238.164,1573,6,4325376,3843585088,162,66,333,11410,4615838,2
23.65.248.82,80,10.8.0.10,34024,6,4325376,13333647832,57,66,1404,73832,84888665,0
10.8.8.178,38688,157.56.53.46,12350,6,4325376,37219761202459,16,66,71,1096,4489216,2
10.8.8.246,57939,224.0.0.252,5355,17,4194304,413986378,2,64,64,128,4194304,6
10.8.8.178,38612,93.184.220.29,80,6,4325376,18860350147,8,66,505,1414,11583488,0
10.8.8.178,51920,216.58.208.37,443,6,4325376,70236978293,145,66,1374,20814,9407353,0
207.241.227.212,80,10.8.8.130,33783,6,3932160,4216479376,1212,60,1374,1651401,89295557,5
10.8.0.10,45372,91.189.89.22,443,6,4325376,924241582,12,66,263,1375,7509333,0
69.181.136.22,57191,10.8.8.130,49539,17,4194304,1174047276494,164,64,569,36613,14630912,0
10.8.8.130,51413,74.78.243.180,15971,17,0,0,1,139,139,139,9109504,-1
10.8.8.130,47702,207.241.237.128,80,6,4325376,19043882983,990,66,289,70349,4656961,0
74.125.226.57,443,10.8.8.138,46417,6,4325376,59139634143,5,66,129,393,5151129,5
75.99.233.130,16678,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
213.199.179.142,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.0.10,38914,173.194.123.121,80,6,4325376,13462501990,21,66,363,1979,6175987,0
10.8.8.138,35657,74.125.226.47,443,17,5373952,488722663,5,79,1392,2291,30028595,5
207.241.236.176,80,10.8.8.130,43534,6,4325376,6569367412,809,66,1374,1102744,89331805,0
10.8.8.134,15685,106.139.86.70,43773,17,0,0,1,60,60,60,3932160,-1
10.8.0.14,48204,74.125.226.1,443,6,4325376,59051460848,18,66,1404,3966,14439765,0
213.199.179.176,40018,10.8.0.6,40273,17,4128768,3561130808743,11,63,63,693,4128768,6
64.233.184.16,465,10.8.8.110,37424,6,3932160,2383646955,20,60,304,2193,7186022,0
68.224.106.140,24222,10.8.8.134,52561,6,3932160,62836786047,135,60,130,9079,4407417,2
10.8.8.138,58758,209.148.205.16,80,6,4325376,122756476975,5,66,66,330,4325376,5
173.252.79.90,3478,10.8.0.10,33815,6,4325376,12406859834,5,66,170,518,6789529,6
10.8.8.234,56293,93.184.220.29,80,6,4325376,5580523854,4,66,74,272,4456448,0
10.8.0.6,40273,157.55.235.170,40020,17,12189696,2429127724691,7,185,186,1299,12161609,6
10.8.8.246,58669,224.0.0.252,5355,17,4194304,414644186,2,64,64,128,4194304,6
10.8.8.134,56562,63.133.133.162,24530,6,4849664,3002931803,3,74,74,222,4849664,2
10.8.8.130,39450,216.58.210.14,80,6,4325376,74876768392,10,66,66,660,4325376,0
10.8.0.10,35443,173.194.123.15,443,6,3932160,148605835,14,60,267,1345,6296137,0
10.8.8.130,51413,41.83.80.131,27002,17,4718592,3010836469,2,72,72,144,4718592,4
137.117.177.33,443,10.8.8.130,41970,6,4325376,1015644446,15,66,1374,12570,54919168,0
10.8.0.10,38446,173.252.79.94,443,6,4325376,3471985105745,14,66,218,1560,7302582,0
74.125.226.40,443,10.8.8.138,50886,17,31850496,534101618,11,74,1392,7517,44784919,0
173.194.67.16,465,10.8.8.234,37852,6,3932160,3090898667,20,60,302,2191,7179468,0
2.30.116.54,58139,10.8.8.178,43020,6,4325376,978909693962,1115,66,968,183651,10794396,5
10.8.8.130,49539,213.199.179.175,443,17,0,0,1,60,60,60,3932160,-1
10.8.8.130,49539,157.56.52.39,443,17,0,0,1,60,60,60,3932160,-1
10.8.0.10,44814,82.165.251.100,80,6,3932160,3035943716,30,60,388,2427,5301862,0
10.8.8.130,49539,95.102.249.64,9224,17,0,0,1,60,60,60,3932160,-1
10.8.0.14,39968,216.58.219.238,443,6,4325376,58135715462,16,66,1404,4084,16728064,0
10.8.8.246,53994,224.0.0.252,5355,17,4194304,417629656,2,64,64,128,4194304,6
77.72.169.162,6901,10.8.8.222,59286,17,0,0,1,86,86,86,5636096,-1
10.8.8.130,49539,177.156.68.101,30400,17,0,0,1,60,60,60,3932160,-1
111.221.77.153,40033,10.8.8.130,49539,17,3932160,10031749207256,16,60,485,2481,10162176,1
10.8.8.134,32822,45.48.229.255,19290,6,4325376,62906303885,81,66,591,12119,9805318,2
10.8.8.130,49539,176.221.7.4,63980,17,0,0,1,60,60,60,3932160,-1
10.8.8.138,46612,74.125.226.37,443,17,5177344,90252746051,16,79,1392,6391,26177536,5
10.8.0.10,38429,69.171.255.36,3478,17,0,0,1,70,70,70,4587520,-1
208.117.251.116,443,10.8.8.138,56613,6,4325376,20370086132,5,66,203,475,6225920,5
116.91.118.97,123,10.8.8.222,13461,17,0,0,1,90,90,90,5898240,-1
111.221.77.158,40033,10.8.0.6,40273,17,0,0,1,63,63,63,4128768,-1
10.8.8.246,55823,224.0.0.252,5355,17,4194304,411832231,2,64,64,128,4194304,6
108.61.68.143,0,10.8.8.130,0,1,10944512,37180767760,3,167,167,501,10944512,4
10.8.8.130,44976,216.58.210.5,443,6,4325376,112670754876,48,66,1374,7140,9748480,0
125.54.77.83,26421,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.138,0,50.16.198.195,0,1,5373952,23895433,6,82,82,492,5373952,5
23.67.255.209,443,10.8.8.178,39272,6,4325376,59672222436,9,66,119,647,4711310,0
108.237.134.2,7124,10.8.8.134,15685,17,4128768,1072386532874,530,62,573,110333,13642987,2
10.8.8.130,51413,121.190.221.170,54413,17,0,0,1,139,139,139,9109504,-1
10.8.8.130,51413,68.116.5.134,29408,17,9109504,69204859519,2,139,139,278,9109504,4
10.8.8.130,43550,207.241.236.176,80,6,4325376,13941272083,705,66,248,48533,4511572,0
10.8.8.246,29936,131.253.18.253,443,6,4063232,8999937253,3,62,66,194,4237994,0
157.55.130.165,40003,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
111.221.74.39,40027,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
10.8.0.6,40273,71.198.46.217,19699,17,9633792,3060369773821,6,146,468,1218,13303808,6
173.194.123.121,80,10.8.0.6,57025,6,3932160,200604148679,7,60,66,456,4269202,0
137.116.224.167,443,10.8.8.130,47195,6,4325376,1033473950,14,66,1374,12504,58533010,5
216.58.221.142,443,10.8.8.138,55602,17,25034752,505460031,6,74,1392,4711,51456682,5
10.8.0.6,40273,213.199.179.150,40028,17,0,0,1,76,76,76,4980736,-1
74.125.226.34,443,10.8.8.138,59391,17,10551296,277854937,3,74,1392,1627,35542357,5
10.8.8.246,52676,224.0.0.252,5355,17,4194304,414735018,2,64,64,128,4194304,6
10.8.0.6,40273,213.199.179.143,40026,17,0,0,1,76,76,76,4980736,-1
10.8.8.134,15685,174.62.248.162,2276,17,4128768,1191232861,3,63,71,198,4325376,2
10.8.8.246,51118,224.0.0.252,5355,17,4194304,411755173,2,64,64,128,4194304,6
10.8.0.10,47248,173.194.123.10,443,6,4325376,1049823420,15,66,275,1474,6440004,0
10.8.8.222,60191,224.0.0.252,5355,17,4194304,410790380,2,64,64,128,4194304,6
10.8.8.130,52104,64.4.23.162,40019,6,4325376,41475465974,53,66,481,4652,5752329,2
10.8.0.6,40273,157.55.130.148,40023,17,0,0,1,80,80,80,5242880,-1
204.236.238.164,1742,10.8.8.138,32797,6,4325376,2139799542,137,66,1374,13276,6350773,0
10.8.0.6,40273,111.221.77.143,40026,17,0,0,1,76,76,76,4980736,-1
10.8.8.138,58761,209.148.205.16,80,6,4325376,211142910689,7,66,66,462,4325376,5
10.8.8.138,49849,23.235.44.143,443,6,4325376,18747631825,3,66,66,198,4325376,5
207.241.237.128,80,10.8.8.130,47792,6,3932160,4999026591,809,60,1374,1102758,89332939,0
10.8.8.130,51413,114.202.9.182,42682,17,0,0,1,100,100,100,6553600,-1
24.102.232.252,17326,10.8.0.6,38342,6,4325376,17682424548,81,66,1258,13471,10899203,3
208.117.251.116,443,10.8.8.138,56622,6,4325376,291720632334,11112,66,1374,15196439,89625074,0
10.8.8.130,45190,216.58.210.14,443,6,4325376,58406904864,9,66,175,910,6626417,0
74.125.226.56,443,10.8.8.138,38170,6,4325376,240608867464,16,66,216,1413,5787648,5
74.125.226.48,443,10.8.8.138,57978,6,4325376,194757352117,8,66,129,591,4841472,5
10.8.8.138,58778,209.148.205.16,80,6,4325376,77613892206,4,66,66,264,4325376,5
196.219.246.209,11291,10.8.8.130,51413,17,23658496,24003932477,3,331,361,1053,23003136,4
157.56.53.49,12350,10.8.8.130,54815,6,4653056,1078210379888,16,66,501,2203,9023488,0
10.8.8.222,64252,224.0.0.252,5355,17,4194304,411561889,2,64,64,128,4194304,6
10.8.0.6,40273,157.55.56.160,40016,17,4915200,1604850298060,3,63,75,213,4653056,6
77.28.9.139,0,10.8.8.130,0,1,4587520,38662682646,3,70,70,210,4587520,4
10.8.8.134,15685,125.58.100.153,17498,17,0,0,1,60,60,60,3932160,-1
10.8.8.130,47776,207.241.237.128,80,6,4325376,6706738984,478,66,289,33809,4635369,0
213.199.179.151,40013,10.8.0.6,40273,17,0,0,1,928,928,928,60817408,-1
207.241.228.122,80,10.8.8.130,59759,6,4325376,7096714050,770,66,1374,1049118,89292204,0
10.8.8.110,37429,64.233.184.16,465,6,4325376,3680947481,16,66,583,2427,9940992,3
10.8.8.134,15685,128.78.14.125,26965,17,4194304,1374076158156,8,64,64,512,4194304,2
10.8.8.245,67,10.8.8.246,68,17,0,0,1,314,314,314,20578304,-1
10.8.0.14,44103,74.125.226.21,443,6,4325376,59027895027,19,66,1404,4237,14614528,0
173.194.123.7,80,10.8.0.10,38355,6,4325376,149052769987,24,66,847,7840,21408426,0
10.8.8.222,57328,224.0.0.252,5355,17,4194304,414841339,2,64,64,128,4194304,6
10.8.8.138,38850,74.125.226.56,443,6,4325376,240666959079,18,66,583,2083,7583971,0
10.8.8.130,59743,207.241.228.122,80,6,4325376,10189772613,435,66,276,32009,4822394,0
69.25.24.24,443,10.8.8.138,58926,6,3932160,217436485590,7,60,60,420,3932160,5
207.241.226.111,6969,10.8.8.130,48935,6,4325376,2129643966,5,66,216,488,6396313,4
216.58.210.3,443,10.8.8.130,34925,6,3932160,59197720472,13,60,212,1190,5999064,0
10.8.0.6,39244,173.194.123.97,443,6,4325376,240069648783,20,66,945,4015,13156352,0
10.8.8.130,33843,207.241.227.212,80,6,4325376,24129607379,1392,66,252,97333,4582482,0
10.8.8.246,56130,224.0.0.252,5355,17,4194304,414111020,2,64,64,128,4194304,6
173.194.123.6,443,10.8.0.14,51174,6,3932160,75316885414,29,60,1404,7648,17283425,0
10.8.8.246,63259,224.0.0.252,5355,17,4194304,412149836,2,64,64,128,4194304,6
10.8.8.178,15685,157.55.235.169,40028,17,0,0,1,76,76,76,4980736,-1
10.8.8.134,15685,70.20.28.143,4395,17,37093376,1448633708586,17,63,566,5573,21484242,2
10.8.8.222,64660,224.0.0.252,5355,17,4194304,411462355,2,64,64,128,4194304,6
207.241.227.188,80,10.8.8.130,59148,6,4325376,14116330527,2419,66,1374,3307745,89614045,0
10.8.8.130,49539,64.4.23.156,443,17,0,0,1,60,60,60,3932160,-1
10.8.8.138,57747,209.148.205.41,80,6,4325376,308828483890,20,66,638,1892,6199705,0
10.8.0.14,46103,74.125.226.9,443,6,4849664,63120869323,7,74,74,518,4849664,0
10.8.8.138,39514,74.125.29.95,443,6,4325376,104335760679,4,66,66,264,4325376,5
173.194.123.5,443,10.8.0.14,54065,6,4325376,240106425351,20,66,219,1859,6091571,0
10.8.0.10,58592,173.252.79.94,50009,17,12189696,2670324940115,5,86,194,838,10983833,6
10.8.8.246,54419,224.0.0.252,5355,17,4194304,419534917,2,64,64,128,4194304,6
10.8.0.6,40273,157.56.52.18,40006,17,0,0,1,76,76,76,4980736,-1
74.125.226.57,443,10.8.8.138,46617,6,4325376,194747401679,8,66,129,591,4841472,5
74.125.226.35,443,10.8.8.138,34380,17,31916032,545615945,11,74,1392,7519,44796834,0
74.125.226.39,443,10.8.8.138,51619,6,4325376,194731906765,8,66,129,591,4841472,5
207.241.236.176,80,10.8.8.130,43493,6,4325376,4108780724,406,66,1374,551461,89016128,0
10.8.8.138,39606,74.125.226.72,443,6,4325376,240609343780,19,66,328,1924,6636382,0
10.8.8.130,51413,85.202.28.80,48319,17,0,0,1,139,139,139,9109504,-1
77.72.169.133,11113,10.8.8.222,53075,17,7143424,3344935089544,43,60,135,3661,5579704,0
173.194.123.2,443,10.8.0.10,45975,6,4325376,373008775,9,66,1404,4864,35418567,0
64.4.23.156,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.138,54880,74.125.226.35,443,6,4325376,240634700459,16,66,583,1951,7991296,0
157.55.235.161,40013,10.8.0.6,40273,17,0,0,1,504,504,504,33030144,-1
10.8.8.246,61626,224.0.0.252,5355,17,4194304,413858304,2,64,64,128,4194304,6
10.8.8.246,64239,224.0.0.252,5355,17,4194304,413757250,2,64,64,128,4194304,6
68.180.110.66,12732,10.8.0.6,40273,17,4194304,39075855061,3,64,64,192,4194304,6
173.194.123.24,443,10.8.0.10,57123,6,4325376,116365090,9,66,1404,4865,35425848,0
10.8.0.6,37179,8.18.45.80,443,6,3932160,104474207934,5,60,60,300,3932160,0
10.8.0.10,44786,173.194.123.118,443,6,4325376,176991314100,23,66,1404,5204,14828232,0
10.8.8.134,56561,63.133.133.162,24530,6,4849664,3000998379,3,74,74,222,4849664,2
74.125.226.47,443,10.8.8.138,35657,17,4653056,455015820,4,71,1392,1873,30687232,5
10.8.8.130,43462,207.241.236.176,80,6,4325376,3007221452,245,66,248,17816,4765670,0
10.8.8.222,57445,224.0.0.252,5355,17,4194304,414520528,2,64,64,128,4194304,6
54.204.30.249,443,10.8.8.138,57466,6,4325376,67841067055,21,66,1374,8881,27715486,0
10.8.8.138,59115,173.223.153.85,443,6,3932160,80383596295,5,60,66,318,4168089,5
216.58.208.35,443,10.8.0.14,36041,6,3932160,60361957119,57,60,254,5745,6605338,0
10.8.0.6,40273,157.55.56.161,40014,17,0,0,1,74,74,74,4849664,-1
207.241.237.128,80,10.8.8.130,47765,6,3932160,7471955924,396,60,1374,536424,88775462,0
10.8.8.178,15685,157.55.130.142,40019,17,5439488,601299119782,2,83,83,166,5439488,1
10.8.8.222,54591,224.0.0.252,5355,17,4194304,413491355,2,64,64,128,4194304,6
10.8.8.130,49539,77.41.58.200,57581,17,0,0,1,60,60,60,3932160,-1
10.8.8.234,37842,173.194.67.16,465,6,4325376,3217954900,17,66,905,2931,11299177,0
173.252.79.90,443,10.8.0.10,41626,6,4325376,12322889011,5,66,170,518,6789529,0
207.241.227.188,80,10.8.8.130,59097,6,3932160,16008743851,2016,60,1374,2756466,89607021,0
216.58.219.238,443,10.8.0.14,39960,6,3932160,73919368255,29,60,1404,7443,16820153,0
10.8.8.138,54414,75.101.155.12,21,6,4325376,232716860457,36,66,375,5867,10680547,0
207.241.227.212,80,10.8.8.130,33851,6,4325376,6245526928,406,66,1374,551488,89020486,0
173.194.123.7,443,10.8.0.14,46744,6,3932160,58716569324,21,60,1404,6225,19426742,0
10.8.8.246,17054,202.118.1.130,123,17,0,0,1,90,90,90,5898240,-1
213.199.179.154,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.0.6,40273,213.199.179.194,33033,17,0,0,1,76,76,76,4980736,-1
10.8.8.134,15685,175.32.19.218,38482,17,0,0,1,60,60,60,3932160,-1
10.8.8.138,54978,74.125.226.35,443,6,4325376,10418012110,4,66,74,272,4456448,5
10.8.0.10,49348,184.26.44.96,80,6,4325376,12702591705,8,66,518,988,8093696,0
10.8.8.130,56615,129.98.43.99,24011,6,4325376,31685854465,39,66,742,4455,7486227,0
10.8.0.10,37617,72.21.91.29,80,6,4325376,12535865006,7,66,505,909,8510317,0
10.8.8.246,49185,224.0.0.252,5355,17,4194304,411299365,2,64,64,128,4194304,6
10.8.0.6,40273,157.56.52.19,40014,17,0,0,1,76,76,76,4980736,-1
10.8.8.138,55191,54.225.199.51,80,6,4325376,15600651927,12,66,1374,5060,27634346,5
10.8.8.138,36617,216.58.219.205,443,17,5570560,487296525,5,84,1392,2133,27957657,5
173.194.123.0,443,10.8.0.10,42391,6,4325376,445997169,8,66,1404,4754,38944768,0
10.8.0.6,40273,213.199.179.151,40013,17,0,0,1,79,79,79,5177344,-1
10.8.8.134,15685,124.80.19.157,23411,17,0,0,1,60,60,60,3932160,-1
74.125.226.183,443,10.8.0.6,39435,6,4325376,240101518362,19,66,291,1966,6781251,0
209.148.205.16,80,10.8.8.138,58782,6,4325376,210716420081,6,66,66,396,4325376,5
74.125.226.21,443,10.8.0.14,44103,6,3932160,59027489956,18,60,1198,2975,10831644,0
10.8.8.138,56594,208.117.251.116,443,6,4325376,10631680811,9,66,583,1272,9262421,5
10.8.8.138,39094,74.125.226.33,443,17,5177344,90244904718,17,79,1392,7335,28276856,5
10.8.8.130,47706,207.241.237.128,80,6,4325376,5219026994,359,66,289,24977,4559589,0
111.221.74.47,40003,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
10.8.8.130,51413,198.245.61.44,9097,17,0,0,1,139,139,139,9109504,-1
10.8.8.222,60288,224.0.0.252,5355,17,4194304,412457142,2,64,64,128,4194304,6
74.125.226.39,443,10.8.8.138,51893,6,4325376,10222713511,3,66,74,206,4500138,5
10.8.8.130,49539,88.166.212.83,30735,17,4194304,627814322839,10,64,64,640,4194304,2
10.8.8.222,60951,224.0.0.252,5355,17,4194304,412990358,2,64,64,128,4194304,6
212.106.43.19,0,10.8.8.130,0,1,0,0,1,88,88,88,5767168,-1
188.163.79.127,58367,10.8.8.130,51413,17,0,0,1,349,349,349,22872064,-1
70.245.66.95,56106,10.8.8.134,38035,6,4325376,62772803169,82,66,166,5640,4507598,2
10.8.8.246,55176,224.0.0.252,5355,17,4194304,411381217,2,64,64,128,4194304,6
